Path,L1Path,L1Prescale(1e33),Steam L1path,Steam L1Prescale,WBM hltPrescale(1e33),Steam hltPrescale,,Data Rate (Hz),,,Steam Rate (Hz),,,Steam Rate hltPrescaled(Hz),,,Bias(data-steam)
HLT_PFHT350,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,180,180,0.92,+/-,0.01,167.12,+/-,1.12,0.93,+/-,0.01,1.12%,+/-,1.33%
HLT_Photon36,L1_SingleEG25,1,L1_SingleEG25, 1,600,600,0.91,+/-,0.01,550.98,+/-,2.04,0.92,+/-,0.00,1.26%,+/-,1.21%
HLT_Mu7p5_Track7_Jpsi,L1_SingleMu7 OR L1_SingleMu5,25 | 20,L1_SingleMu5 OR L1_SingleMu7, 20|25,1,1,0.90,+/-,0.01,0.84,+/-,0.08,0.84,+/-,0.08,7.00%,+/-,8.29%
HLT_Ele23_WPLoose_Gsf_TriCentralPFJet50_40_30,L1_SingleEG20,1,L1_SingleEG20 OR L1_SingleIsoEG18er OR L1_SingleIsoEG20 OR L1_SingleIsoEG20er OR L1_SingleIsoEG22er OR L1_SingleEG25, 1|1|1|2|1|1,1,1,0.90,+/-,0.01,0.97,+/-,0.09,0.97,+/-,0.09,7.04%,+/-,8.29%
HLT_PFMET120_PFMHT120_IDTight,L1_ETM70,1,L1_ETM70 OR L1_DoubleJetC56_ETM60 OR L1_ETM60 OR L1_ETM50, 1|1|1|1,1,1,0.90,+/-,0.01,1.00,+/-,0.09,1.00,+/-,0.09,10.03%,+/-,7.90%
HLT_DoubleJetsC112_DoubleBTagCSV0p9_DoublePFJetsC112MaxDeta1p6,L1_DoubleJetC112,1,L1_DoubleJetC112, 1,1,1,0.90,+/-,0.01,0.98,+/-,0.09,0.98,+/-,0.09,8.35%,+/-,8.14%
HLT_Mu17_Mu8_SameSign_DZ,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.89,+/-,0.01,0.98,+/-,0.09,0.98,+/-,0.09,8.53%,+/-,8.12%
HLT_JetE70_NoBPTX3BX_NoHalo,L1_SingleJetC32_NotBptxOR,1,L1_SingleJetC32_NotBptxOR, 1,1,1,0.89,+/-,0.01,0.95,+/-,0.09,0.95,+/-,0.09,7.03%,+/-,8.36%
HLT_Photon50,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40, -1||1,200,200,0.88,+/-,0.01,188.46,+/-,1.19,0.94,+/-,0.01,6.32%,+/-,1.26%
HLT_Photon30_R9Id90_HE10_IsoM,L1_SingleEG25,1,L1_SingleEG25, 1,200,200,0.87,+/-,0.01,177.16,+/-,1.16,0.89,+/-,0.01,1.29%,+/-,1.34%
HLT_Photon250_NoHE,L1_SingleEG40 OR L1_SingleJet200,1 | 1,L1_SingleEG40 OR L1_SingleJet200, 1|1,1,1,0.87,+/-,0.01,0.88,+/-,0.08,0.88,+/-,0.08,0.70%,+/-,9.30%
HLT_DiPFJetAve60_HFJEC,L1_SingleJet36,1500,L1_SingleJet36, 1500,1,1,0.87,+/-,0.01,0.87,+/-,0.08,0.87,+/-,0.08,0.51%,+/-,9.35%
HLT_RsqMR270_Rsq0p09_MR200,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT175 OR L1_SingleJet200 OR L1_DoubleJetC100 OR L1_QuadJetC60, 1|1|1|1|1|1,1,1,0.85,+/-,0.01,0.72,+/-,0.07,0.72,+/-,0.07,15.79%,+/-,7.37%
HLT_PFHT400_DiPFJetAve90_PFAlphaT0p51,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200 OR L1_HTT250 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100, 1|1|1|1|1|1|1|1000|1|1|1|1,1,1,0.82,+/-,0.01,0.86,+/-,0.08,0.86,+/-,0.08,4.56%,+/-,9.02%
HLT_Ele15_IsoVVVL_BTagCSV0p72_PFHT400,L1_SingleEG5,1,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,1,1,0.82,+/-,0.01,0.92,+/-,0.08,0.92,+/-,0.08,10.34%,+/-,8.22%
HLT_Dimuon13_PsiPrime,L1_DoubleMu_10_0_WdEta18,1,L1_DoubleMu_10_0_WdEta18, 1,1,1,0.82,+/-,0.01,0.77,+/-,0.08,0.77,+/-,0.08,5.70%,+/-,8.89%
HLT_TkMu27,L1_SingleMu25,1,L1_SingleMu25, 1,35,35,0.82,+/-,0.01,29.97,+/-,0.48,0.86,+/-,0.01,4.62%,+/-,1.92%
HLT_TkMu24_eta2p1,L1_SingleMu20 OR L1_SingleMu20er,1 | 1,L1_SingleMu20er, 1,50,50,0.81,+/-,0.01,41.13,+/-,0.56,0.82,+/-,0.01,0.97%,+/-,1.81%
HLT_HT200,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,1400,1400,0.81,+/-,0.01,1174.17,+/-,2.98,0.84,+/-,0.00,3.16%,+/-,1.22%
HLT_PFHT400,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,120,120,0.81,+/-,0.01,97.14,+/-,0.86,0.81,+/-,0.01,0.21%,+/-,1.52%
HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight,L1_ETM70,1,L1_ETM70 OR L1_DoubleJetC56_ETM60 OR L1_ETM60 OR L1_ETM50, 1|1|1|1,3,3,0.81,+/-,0.01,2.72,+/-,0.14,0.91,+/-,0.05,11.14%,+/-,4.82%
HLT_DoubleIsoMu17_eta2p1,L1_DoubleMu_12_5,1,L1_DoubleMu_12_5, 1,1,1,0.80,+/-,0.01,0.92,+/-,0.08,0.92,+/-,0.08,12.93%,+/-,7.96%
HLT_Photon30,L1_SingleEG25,1,L1_SingleEG25, 1,1200,1200,0.80,+/-,0.01,978.25,+/-,2.72,0.82,+/-,0.00,1.39%,+/-,1.25%
HLT_PFHT475,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,60,60,0.80,+/-,0.01,47.40,+/-,0.60,0.79,+/-,0.01,1.63%,+/-,1.74%
HLT_Mu16_TkMu0_dEta18_Phi,L1_SingleMu16 OR L1_SingleMu14er,1 | 50,L1_SingleMu14er OR L1_SingleMu16, 50|1,1,1,0.80,+/-,0.01,0.86,+/-,0.08,0.86,+/-,0.08,7.35%,+/-,8.75%
HLT_Mu7p5_L2Mu2_Jpsi,L1_DoubleMu0,30,L1_DoubleMu0, 30,1,1,0.80,+/-,0.01,0.84,+/-,0.08,0.84,+/-,0.08,4.97%,+/-,9.10%
HLT_Ele45_CaloIdVT_GsfTrkIdT_PFJet200_PFJet50,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.79,+/-,0.01,0.83,+/-,0.08,0.83,+/-,0.08,4.76%,+/-,9.16%
HLT_PFHT400_SixJet30,L1_HTT175,1,L1_HTT175, 1,10,10,0.79,+/-,0.01,8.22,+/-,0.25,0.82,+/-,0.02,4.15%,+/-,3.15%
HLT_PFHT250_DiPFJetAve90_PFAlphaT0p58,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200 OR L1_HTT250 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100, 1|1|1|1|1|1|1|1000|1|1|1|1,1,1,0.79,+/-,0.01,0.73,+/-,0.07,0.73,+/-,0.07,7.69%,+/-,8.79%
HLT_Activity_Ecal_SC7,L1_ZeroBias,987,L1_ZeroBias, 2500,400,400,0.78,+/-,0.01,316.98,+/-,1.55,0.79,+/-,0.00,2.11%,+/-,1.32%
HLT_VBF_DisplacedJet40_TightID_Hadronic,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,1,1,0.78,+/-,0.01,0.68,+/-,0.07,0.68,+/-,0.07,12.09%,+/-,8.24%
HLT_Dimuon0_Upsilon_Muon,L1_TripleMu0,1,L1_TripleMu0, 1,1,1,0.77,+/-,0.01,0.76,+/-,0.08,0.76,+/-,0.08,0.93%,+/-,9.85%
HLT_PFHT350_DiPFJetAve90_PFAlphaT0p52,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200 OR L1_HTT250 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100, 1|1|1|1|1|1|1|1000|1|1|1|1,1,1,0.76,+/-,0.01,0.82,+/-,0.08,0.82,+/-,0.08,7.14%,+/-,9.01%
HLT_Ele27_WPLoose_Gsf_TriCentralPFJet50_40_30,L1_SingleIsoEG20 OR L1_SingleIsoEG20er,1 | 1,L1_SingleIsoEG20er OR L1_SingleEG20 OR L1_SingleEG25, 2|1|1,1,1,0.75,+/-,0.01,0.80,+/-,0.08,0.80,+/-,0.08,6.41%,+/-,9.17%
HLT_DoubleJetsC100_DoubleBTagCSV0p85_DoublePFJetsC160,L1_DoubleJetC100,1,L1_DoubleJetC100, 1,1,1,0.75,+/-,0.01,0.80,+/-,0.08,0.80,+/-,0.08,5.65%,+/-,9.29%
HLT_DiPFJetAve100_HFJEC,L1_SingleJet68,150,L1_SingleJet68, 150,1,1,0.74,+/-,0.01,0.74,+/-,0.07,0.74,+/-,0.07,0.24%,+/-,10.16%
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT250,L1_Mu8_HTT50 OR L1_HTT100,1 | 1,L1_Mu8_HTT50 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,1,1,0.74,+/-,0.01,0.80,+/-,0.08,0.80,+/-,0.08,6.95%,+/-,9.16%
HLT_HT325,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,280,280,0.74,+/-,0.01,211.91,+/-,1.27,0.76,+/-,0.00,2.57%,+/-,1.39%
HLT_HT250_DisplacedDijet40_DisplacedTrack,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1|1|1,1,1,0.73,+/-,0.01,0.73,+/-,0.07,0.73,+/-,0.07,0.98%,+/-,10.09%
HLT_Photon120,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40, -1||1,10,10,0.73,+/-,0.01,8.02,+/-,0.25,0.80,+/-,0.02,8.56%,+/-,3.05%
HLT_Mu7p5_Track2_Upsilon,L1_SingleMu7 OR L1_SingleMu5,25 | 20,L1_SingleMu5 OR L1_SingleMu7, 20|25,1,1,0.73,+/-,0.01,0.82,+/-,0.08,0.82,+/-,0.08,10.58%,+/-,8.68%
HLT_Mu23NoFiltersNoVtx_Photon23_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,2,2,0.72,+/-,0.01,1.34,+/-,0.10,0.67,+/-,0.05,6.79%,+/-,6.66%
HLT_Mu17_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL,L1_Mu12_EG10,1,L1_Mu12_EG10, 1,1,1,0.71,+/-,0.01,0.69,+/-,0.07,0.69,+/-,0.07,3.59%,+/-,9.83%
HLT_HT425,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,100,100,0.71,+/-,0.01,73.59,+/-,0.75,0.74,+/-,0.01,3.00%,+/-,1.61%
HLT_Mu38NoFiltersNoVtx_DisplacedJet60_Loose,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.71,+/-,0.01,0.82,+/-,0.08,0.82,+/-,0.08,13.26%,+/-,8.42%
HLT_Mu17_TkMu8_DZ,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,7,7,0.69,+/-,0.01,5.14,+/-,0.20,0.73,+/-,0.03,5.61%,+/-,3.84%
HLT_PFHT300_DiPFJetAve90_PFAlphaT0p54,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200 OR L1_HTT250 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100, 1|1|1|1|1|1|1|1000|1|1|1|1,1,1,0.69,+/-,0.01,0.70,+/-,0.07,0.70,+/-,0.07,0.56%,+/-,10.45%
HLT_QuadPFJet_SingleBTagCSV_VBF_Mqq500,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_TripleJet_84_68_48_VBF OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_DoubleJetC84, 1|1|1|1|1|1|1|1,1,1,0.68,+/-,0.01,0.70,+/-,0.07,0.70,+/-,0.07,1.85%,+/-,10.32%
HLT_HT275,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,570,570,0.68,+/-,0.01,397.02,+/-,1.73,0.70,+/-,0.00,2.22%,+/-,1.39%
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30,L1_SingleEG20,1,L1_SingleEG20, 1,325,325,0.68,+/-,0.01,224.13,+/-,1.30,0.69,+/-,0.00,1.80%,+/-,1.44%
HLT_Mu25_TkMu0_dEta18_Onia,L1_SingleMu16 OR L1_SingleMu20 OR L1_SingleMu20er,1 | 1 | 1,L1_SingleMu16 OR L1_SingleMu20er OR L1_SingleMu25, 1|1|1,1,1,0.68,+/-,0.01,0.70,+/-,0.07,0.70,+/-,0.07,3.05%,+/-,10.19%
HLT_Mu17_Mu8_DZ,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,7,7,0.68,+/-,0.01,5.12,+/-,0.20,0.73,+/-,0.03,7.68%,+/-,3.76%
HLT_HT500_DisplacedDijet40_Inclusive,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,1,1,0.67,+/-,0.01,0.67,+/-,0.07,0.67,+/-,0.07,0.17%,+/-,10.71%
HLT_DoubleMu33NoFiltersNoVtx,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.67,+/-,0.01,0.71,+/-,0.07,0.71,+/-,0.07,6.31%,+/-,9.75%
HLT_QuadPFJet_VBF,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_TripleJet_84_68_48_VBF OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_DoubleJetC84, 1|1|1|1|1|1|1|1,170,170,0.67,+/-,0.01,119.12,+/-,0.95,0.70,+/-,0.01,4.88%,+/-,1.50%
HLT_Mu7p5_L2Mu2_Upsilon,L1_DoubleMu0,30,L1_DoubleMu0, 30,1,1,0.65,+/-,0.01,0.73,+/-,0.07,0.73,+/-,0.07,10.05%,+/-,9.26%
HLT_Ele8_CaloIdM_TrackIdM_PFJet30,L1_SingleEG5 OR L1_SingleEG10,1 | 1500,L1_SingleEG10 OR L1_SingleEG5, 1500|262139,1,1,0.64,+/-,0.01,0.71,+/-,0.07,0.71,+/-,0.07,9.73%,+/-,9.39%
HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Loose,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.62,+/-,0.01,0.61,+/-,0.07,0.61,+/-,0.07,2.45%,+/-,10.73%
HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight_BTagCSV0p72,L1_ETM70,1,L1_ETM70 OR L1_DoubleJetC56_ETM60 OR L1_ETM60 OR L1_ETM50, 1|1|1|1,1,1,0.62,+/-,0.01,0.58,+/-,0.07,0.58,+/-,0.07,6.61%,+/-,10.10%
HLT_PFHT350_DiPFJetAve90_PFAlphaT0p53,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200 OR L1_HTT250 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100, 1|1|1|1|1|1|1|1000|1|1|1|1,1,1,0.62,+/-,0.01,0.57,+/-,0.07,0.57,+/-,0.07,7.66%,+/-,9.95%
HLT_BTagMu_Jet300_Mu5,L1_SingleJet200,1,L1_SingleJet200, 1,1,1,0.61,+/-,0.01,0.57,+/-,0.07,0.57,+/-,0.07,7.39%,+/-,10.00%
HLT_VBF_DisplacedJet40_DisplacedTrack_2TrackIP2DSig5,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,1,1,0.61,+/-,0.01,0.60,+/-,0.07,0.60,+/-,0.07,1.57%,+/-,10.99%
HLT_Ele15_IsoVVVL_PFHT350_PFMET50,L1_SingleEG5,1,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,1,1,0.60,+/-,0.01,0.58,+/-,0.07,0.58,+/-,0.07,4.62%,+/-,10.53%
HLT_DiPFJetAve140,L1_SingleJet92,400,L1_SingleJet92, 400,1,1,0.60,+/-,0.01,0.58,+/-,0.07,0.58,+/-,0.07,2.61%,+/-,10.90%
HLT_Diphoton30_18_R9Id_OR_IsoCaloId_AND_HE_R9Id_DoublePixelSeedMatch_Mass70,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEG40 OR L1_SingleEG25 OR L1_DoubleEG_22_10 OR L1_DoubleEG_15_10, 1|1|1|1,1,1,0.60,+/-,0.01,0.68,+/-,0.07,0.68,+/-,0.07,12.45%,+/-,9.31%
HLT_DoubleJetsC112_DoubleBTagCSV0p85_DoublePFJetsC172,L1_DoubleJetC112,1,L1_DoubleJetC112, 1,1,1,0.58,+/-,0.01,0.59,+/-,0.07,0.59,+/-,0.07,1.59%,+/-,11.23%
HLT_HT575,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,35,35,0.57,+/-,0.01,20.50,+/-,0.39,0.59,+/-,0.01,2.53%,+/-,2.36%
HLT_Ele27_WPLoose_Gsf_WHbbBoost,L1_SingleIsoEG20 OR L1_SingleIsoEG20er,1 | 1,L1_SingleIsoEG20er OR L1_SingleEG20 OR L1_SingleEG25, 2|1|1,1,1,0.55,+/-,0.01,0.77,+/-,0.08,0.77,+/-,0.08,28.31%,+/-,7.18%
HLT_Photon75_R9Id90_HE10_Iso40_EBOnly_PFMET40,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.55,+/-,0.01,0.60,+/-,0.07,0.60,+/-,0.07,8.38%,+/-,10.40%
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT250,L1_DoubleEG6_HTT150 OR L1_HTT100,1 | 1,L1_DoubleEG6_HTT150 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,1,1,0.54,+/-,0.01,0.58,+/-,0.07,0.58,+/-,0.07,6.40%,+/-,10.83%
HLT_L2DoubleMu28_NoVertex_2Cha_Angle2p5_Mass10,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.52,+/-,0.01,0.49,+/-,0.06,0.49,+/-,0.06,5.73%,+/-,11.13%
HLT_Mu15_IsoVVVL_BTagCSV0p72_PFHT400,L1_SingleMuOpen,262139,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,1,1,0.51,+/-,0.01,0.48,+/-,0.06,0.48,+/-,0.06,5.55%,+/-,11.35%
HLT_Ele15_IsoVVVL_PFHT600,L1_SingleEG5,1,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,1,1,0.50,+/-,0.01,0.55,+/-,0.06,0.55,+/-,0.06,9.10%,+/-,10.73%
HLT_VBF_DisplacedJet40_DisplacedTrack,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,1,1,0.50,+/-,0.01,0.50,+/-,0.06,0.50,+/-,0.06,0.02%,+/-,12.40%
HLT_DiPFJetAve500,L1_SingleJet128 OR L1_SingleJet176,1 | 1,L1_SingleJet128 OR L1_SingleJet176, 1|1,1,1,0.49,+/-,0.01,0.47,+/-,0.06,0.47,+/-,0.06,3.77%,+/-,11.87%
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT300,L1_Mu8_HTT50 OR L1_HTT100,1 | 1,L1_Mu8_HTT50 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,1,1,0.49,+/-,0.01,0.55,+/-,0.06,0.55,+/-,0.06,11.03%,+/-,10.58%
HLT_RsqMR240_Rsq0p09_MR200_4jet,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_SingleJet176 OR L1_SingleJet200 OR L1_DoubleJetC84 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC60, 1|1|1|1|1|1|1|1|1|1|1|1,1,1,0.46,+/-,0.01,0.42,+/-,0.06,0.42,+/-,0.06,8.75%,+/-,11.25%
HLT_DoubleMu8_Mass8_PFHT250,L1_Mu8_HTT50 OR L1_HTT100,1 | 1,L1_Mu8_HTT50 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,1,1,0.46,+/-,0.01,0.48,+/-,0.06,0.48,+/-,0.06,3.49%,+/-,12.26%
HLT_Photon90,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40, -1||1,50,50,0.45,+/-,0.01,24.02,+/-,0.43,0.48,+/-,0.01,6.01%,+/-,2.28%
HLT_DiPFJetAve80,L1_SingleJet52,800,L1_SingleJet52, 800,7,7,0.44,+/-,0.01,3.25,+/-,0.16,0.46,+/-,0.02,4.54%,+/-,4.88%
HLT_Photon75,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40, -1||1,100,100,0.44,+/-,0.01,46.15,+/-,0.59,0.46,+/-,0.01,4.22%,+/-,2.02%
HLT_DoubleEle24_22_eta2p1_WPLoose_Gsf,L1_DoubleEG_22_10,1,L1_DoubleEG_22_10, 1,1,1,0.44,+/-,0.01,0.41,+/-,0.06,0.41,+/-,0.06,7.24%,+/-,11.83%
HLT_PFHT400_DiPFJetAve90_PFAlphaT0p52,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200 OR L1_HTT250 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100, 1|1|1|1|1|1|1|1000|1|1|1|1,1,1,0.44,+/-,0.01,0.42,+/-,0.06,0.42,+/-,0.06,4.56%,+/-,12.40%
HLT_Mu28NoFiltersNoVtx_CentralCaloJet40,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,40,40,0.43,+/-,0.01,18.01,+/-,0.37,0.45,+/-,0.01,3.88%,+/-,2.56%
HLT_Mu20_Mu10_SameSign_DZ,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.43,+/-,0.01,0.45,+/-,0.06,0.45,+/-,0.06,4.55%,+/-,12.53%
HLT_DoubleMu4_PsiPrimeTrk_Displaced,L1_DoubleMu0_Eta1p6_WdEta18 OR L1_DoubleMu0,1 | 30,L1_DoubleMu0_Eta1p6_WdEta18 OR L1_DoubleMu0_Eta1p6_WdEta18_OS OR L1_DoubleMu_10_0_WdEta18, 1|1|1,1,1,0.42,+/-,0.01,0.39,+/-,0.05,0.39,+/-,0.05,6.79%,+/-,12.17%
HLT_Mu40_eta2p1_PFJet200_PFJet50,L1_SingleMu16 OR L1_SingleMu16er OR L1_SingleMu20 OR L1_SingleMu20er,1 | 1 | 1 | 1,L1_SingleMu16er OR L1_SingleMu20er, 1|1,1,1,0.42,+/-,0.01,0.35,+/-,0.05,0.35,+/-,0.05,16.20%,+/-,10.50%
HLT_PFHT200,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1|1,3060,3060,0.41,+/-,0.01,1280.06,+/-,3.11,0.42,+/-,0.00,0.96%,+/-,1.73%
HLT_DiPFJetAve80_HFJEC,L1_SingleJet52,800,L1_SingleJet52, 800,1,1,0.41,+/-,0.01,0.37,+/-,0.05,0.37,+/-,0.05,9.69%,+/-,11.78%
HLT_HT550_DisplacedDijet40_Inclusive,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,1,1,0.41,+/-,0.01,0.36,+/-,0.05,0.36,+/-,0.05,10.57%,+/-,11.68%
HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,7,7,0.40,+/-,0.01,3.10,+/-,0.15,0.44,+/-,0.02,9.99%,+/-,4.72%
HLT_Photon75_R9Id90_HE10_Iso40_EBOnly_VBF,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.40,+/-,0.01,0.54,+/-,0.06,0.54,+/-,0.06,26.30%,+/-,8.84%
HLT_DoubleMu38NoFiltersNoVtx,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.39,+/-,0.01,0.41,+/-,0.06,0.41,+/-,0.06,3.53%,+/-,13.24%
HLT_Mu7p5_Track3p5_Upsilon,L1_SingleMu7 OR L1_SingleMu5,25 | 20,L1_SingleMu5 OR L1_SingleMu7, 20|25,1,1,0.39,+/-,0.01,0.48,+/-,0.06,0.48,+/-,0.06,19.43%,+/-,10.17%
HLT_VBF_DisplacedJet40_TightID_DisplacedTrack,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,1,1,0.39,+/-,0.01,0.43,+/-,0.06,0.43,+/-,0.06,10.49%,+/-,11.96%
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,7,7,0.38,+/-,0.01,2.92,+/-,0.15,0.42,+/-,0.02,7.94%,+/-,4.98%
